01/12/2012	219.2839966
01/01/2013	303.553009
01/02/2013	210.9570007
01/03/2013	239.6569977
01/04/2013	232.7359924
01/05/2013	170.7980042
01/06/2013	152.9140015
01/07/2013	140.0720062
01/08/2013	129.7169952
01/09/2013	121.3040009
01/10/2013	129.4190063
01/11/2013	165.5630035
01/12/2013	280.0159912
01/01/2014	187.8890076
01/02/2014	218.848999
01/03/2014	250.2200012
01/04/2014	213.4340057
01/05/2014	172.5740051
01/06/2014	145.9889984
01/07/2014	134.2220001
01/08/2014	125.0599976
01/09/2014	120.1620026
01/10/2014	121.3280029
01/11/2014	156.2389984
01/12/2014	208.1710052
01/01/2015	169.9859924
01/02/2015	215.2429962
01/03/2015	216.4190063
01/04/2015	198.2599945
01/05/2015	179.4320068
01/06/2015	138.3609924
01/07/2015	128.6199951
01/08/2015	120.0339966
01/09/2015	113.9700012
01/10/2015	115.5579987
01/11/2015	128.8959961
01/12/2015	132.4519958
01/01/2016	336.9580078
01/02/2016	192.772995
01/03/2016	169.7859955
01/04/2016	151.5209961
01/05/2016	126.8460007
01/06/2016	121.9339981
01/07/2016	112.8830032
01/08/2016	108.6949997
01/09/2016	106.3119965
01/10/2016	120.3649979
01/11/2016	137.2819977
01/12/2016	159.076004
01/01/2017	162.8540039
01/02/2017	271.3569946
01/03/2017	217.1289978
01/04/2017	227.3959961
01/05/2017	144.6040039
01/06/2017	130.7599945
01/07/2017	122.0964966
01/08/2017	113.4329987
01/09/2017	104.7779999
01/10/2017	101.7770004
01/11/2017	137.0809937
01/12/2017	173.5610046
01/01/2018	170.447998
01/02/2018	246.3860016
01/03/2018	329.0509949
01/04/2018	218.923996
01/05/2018	147.2689972
01/06/2018	132.572998
01/07/2018	124.7149963
01/08/2018	117.2389984
01/09/2018	110.3460007
01/10/2018	136.7050018
01/11/2018	148.2870026
01/12/2018	217.0820007
